quarter_key,year,quarter,region_ar,city,property_type,sales_transactions,market_value,avg_price_m2,property_category_ar
2021Q1,2021,1,المنطقة الشرقية,Dammam,Commercial,1,2700000.0,,قطعة أرض-تجارى
2018Q2,2018,2,المنطقة الشرقية,Dammam,Residential,3,2399634.43,,قطعة أرض-سكنى
2021Q2,2021,2,المنطقة الشرقية,Dammam,Residential,5,9161277.61,,قطعة أرض-سكنى
2020Q3,2020,3,المنطقة الشرقية,Dammam,Residential,7,5067611.94,1306.377971,قطعة أرض-سكنى
2019Q4,2019,4,المنطقة الشرقية,Dammam,Residential,8,7537417.06,1384.197558,قطعة أرض-سكنى
2019Q1,2019,1,المنطقة الشرقية,Dammam,Residential,4,3417343.75,,قطعة أرض-سكنى
2020Q4,2020,4,المنطقة الشرقية,Dammam,Commercial,1,1487500.0,,قطعة أرض-تجارى
2023Q1,2023,1,منطقة الرياض,Riyadh,Residential,11,6358000.0,1217.339176,قطعة أرض-سكنى
2018Q2,2018,2,منطقة الرياض,Riyadh,Residential,23,25807409.92,2354.734866,قطعة أرض-سكنى
2019Q4,2019,4,منطقة مكة المكرمة,Jeddah,Commercial,6,39060000.0,2543.551249,قطعة أرض-تجارى
2019Q1,2019,1,منطقة مكة المكرمة,Jeddah,Commercial,7,66844370.5,3374.718,قطعة أرض-تجارى
2019Q2,2019,2,منطقة مكة المكرمة,Jeddah,Commercial,24,17199679.0,864.950746,قطعة أرض-تجارى
2018Q3,2018,3,منطقة مكة المكرمة,Jeddah,Commercial,5,2160000.0,,قطعة أرض-تجارى
2022Q2,2022,2,منطقة مكة المكرمة,Jeddah,Commercial,27,51078994.0,3373.859169,قطعة أرض-تجارى
2021Q3,2021,3,منطقة مكة المكرمة,Jeddah,Commercial,7,6723000.0,2413.089228,قطعة أرض-تجارى
2020Q4,2020,4,منطقة مكة المكرمة,Jeddah,Commercial,33,30455525.0,1088.937991,قطعة أرض-تجارى
2019Q2,2019,2,منطقة الرياض,Riyadh,Residential,3,85000.0,,قطعة أرض-سكنى
2023Q3,2023,3,منطقة الرياض,Riyadh,Residential,6,9536406.25,,قطعة أرض-سكنى
2022Q4,2022,4,منطقة الرياض,Riyadh,Residential,23,51395038.43,5000.861558,قطعة أرض-سكنى
2022Q1,2022,1,منطقة الرياض,Riyadh,Residential,21,48963348.22,3870.008762,قطعة أرض-سكنى
2021Q2,2021,2,منطقة الرياض,Riyadh,Residential,28,82183468.5,1972.541375,قطعة أرض-سكنى
2020Q3,2020,3,منطقة الرياض,Riyadh,Residential,17,122640027.48,1516.012986,قطعة أرض-سكنى
2019Q4,2019,4,منطقة الرياض,Riyadh,Residential,22,14607374.53,1522.105258,قطعة أرض-سكنى
2019Q1,2019,1,منطقة الرياض,Riyadh,Residential,22,23510997.73,1409.97864,قطعة أرض-سكنى
2018Q2,2018,2,منطقة الرياض,Riyadh,Residential,4,4918792.0,,قطعة أرض-سكنى
2018Q2,2018,2,منطقة الرياض,Riyadh,Residential,25,29472614.93,2631.698296,قطعة أرض-سكنى
2023Q2,2023,2,منطقة الرياض,Riyadh,Residential,4,2795694937.0,,قطعة أرض-سكنى
2022Q3,2022,3,منطقة الرياض,Riyadh,Residential,5,10866100.0,,قطعة أرض-سكنى
2019Q3,2019,3,منطقة المدينة المنورة,Madinah,Residential,1,765000.0,,فيلا
2018Q1,2018,1,منطقة المدينة المنورة,Madinah,Residential,2,4500000.0,,فيلا
2018Q4,2018,4,منطقة المدينة المنورة,Madinah,Commercial,1,1225000.0,,قطعة أرض- زراعي
2023Q1,2023,1,منطقة المدينة المنورة,Madinah,Residential,2,2600000.0,,فيلا
2023Q2,2023,2,منطقة المدينة المنورة,Madinah,Commercial,12,9548155.51,1509.638884,قطعة أرض-تجارى
2022Q3,2022,3,منطقة المدينة المنورة,Madinah,Commercial,4,2644800.0,,قطعة أرض-تجارى
2019Q1,2019,1,منطقة المدينة المنورة,Madinah,Commercial,1,306000.0,,قطعة أرض- زراعي
2022Q2,2022,2,منطقة المدينة المنورة,Madinah,Commercial,1,6324043.0,,قطعة أرض-تجارى
2021Q4,2021,4,منطقة الرياض,Riyadh,Residential,3,18175000.0,,قطعة أرض-سكنى
2021Q1,2021,1,منطقة الرياض,Riyadh,Residential,1,3000000.0,,قطعة أرض-سكنى
2020Q1,2020,1,منطقة مكة المكرمة,Jeddah,Commercial,18,15835476.5,1029.453817,قطعة أرض-تجارى
2022Q4,2022,4,منطقة مكة المكرمة,Jeddah,Residential,1,530647.98,,فيلا
2022Q1,2022,1,منطقة مكة المكرمة,Jeddah,Residential,2,5400000.0,,فيلا
2018Q3,2018,3,منطقة مكة المكرمة,Jeddah,Commercial,1,300000.0,,قطعة أرض-تجارى
2021Q2,2021,2,منطقة مكة المكرمة,Jeddah,Commercial,15,13365003.14,1529.884683,قطعة أرض-تجارى
2020Q3,2020,3,منطقة مكة المكرمة,Jeddah,Commercial,17,25802512.0,1544.940492,قطعة أرض-تجارى
2019Q4,2019,4,منطقة مكة المكرمة,Jeddah,Commercial,12,9862082.25,920.335153,قطعة أرض-تجارى
2019Q1,2019,1,منطقة مكة المكرمة,Jeddah,Commercial,20,70803130.0,1326.683742,قطعة أرض-تجارى
2018Q2,2018,2,منطقة مكة المكرمة,Jeddah,Residential,5,14448024.0,,فيلا
2020Q2,2020,2,منطقة مكة المكرمة,Jeddah,Commercial,4,9141000.0,,قطعة أرض-تجارى
2023Q2,2023,2,منطقة مكة المكرمة,Jeddah,Commercial,3,30700000.0,,قطعة أرض-تجارى
2019Q3,2019,3,منطقة مكة المكرمة,Jeddah,Commercial,3,22020000.0,,قطعة أرض-تجارى
2022Q3,2022,3,منطقة مكة المكرمة,Jeddah,Commercial,4,64701179.0,,قطعة أرض-تجارى
2018Q4,2018,4,منطقة مكة المكرمة,Jeddah,Commercial,1,2000000.0,,قطعة أرض-تجارى
2021Q4,2021,4,منطقة مكة المكرمة,Jeddah,Commercial,3,33243759.05,,قطعة أرض-تجارى
2018Q1,2018,1,منطقة مكة المكرمة,Jeddah,Commercial,1,22550000.0,,قطعة أرض-تجارى
2021Q1,2021,1,منطقة مكة المكرمة,Jeddah,Commercial,6,38884668.58,6470.3204,قطعة أرض-تجارى
2019Q2,2019,2,منطقة مكة المكرمة,Jeddah,Commercial,11,16990178.5,2995.149271,قطعة أرض-تجارى
2018Q3,2018,3,منطقة مكة المكرمة,Jeddah,Commercial,8,11460067.89,1844.885383,قطعة أرض-تجارى
2020Q2,2020,2,منطقة مكة المكرمة,Jeddah,Commercial,14,13633750.0,1391.510591,قطعة أرض-تجارى
2019Q3,2019,3,منطقة مكة المكرمة,Jeddah,Commercial,32,43387520.3,868.011235,قطعة أرض-تجارى
2018Q4,2018,4,منطقة مكة المكرمة,Jeddah,Commercial,7,4225000.0,778.846153,قطعة أرض-تجارى
2021Q2,2021,2,منطقة الرياض,Riyadh,Residential,5,18482000.0,,قطعة أرض-سكنى
2020Q3,2020,3,منطقة الرياض,Riyadh,Residential,5,11645001.0,,قطعة أرض-سكنى
2019Q4,2019,4,منطقة الرياض,Riyadh,Residential,2,2756000.0,,قطعة أرض-سكنى
2019Q1,2019,1,منطقة الرياض,Riyadh,Residential,1,3500000.0,,قطعة أرض-سكنى
2020Q2,2020,2,منطقة الرياض,Riyadh,Residential,23,34768055.2,3220.160475,قطعة أرض-سكنى
2019Q3,2019,3,منطقة الرياض,Riyadh,Residential,15,31556480.29,3121.675591,قطعة أرض-سكنى
2018Q4,2018,4,منطقة الرياض,Riyadh,Residential,28,35365512.99,2783.334062,قطعة أرض-سكنى
2022Q2,2022,2,منطقة الرياض,Riyadh,Residential,5,17810875.0,,قطعة أرض-سكنى
2021Q3,2021,3,منطقة الرياض,Riyadh,Residential,3,4771000.0,,قطعة أرض-سكنى
2020Q4,2020,4,منطقة الرياض,Riyadh,Residential,3,11080000.0,,قطعة أرض-سكنى
2019Q3,2019,3,المنطقة الشرقية,Dammam,Commercial,1,2600000.0,,قطعة أرض-تجارى
2018Q4,2018,4,منطقة مكة المكرمة,Jeddah,Commercial,11,4990178.0,657.591318,قطعة أرض-تجارى
2018Q1,2018,1,منطقة مكة المكرمة,Jeddah,Commercial,10,6200000.0,546.605579,قطعة أرض-تجارى
2023Q2,2023,2,منطقة مكة المكرمة,Jeddah,Residential,60,51369862.0,1780.435366,قطعة أرض-سكنى
2022Q3,2022,3,منطقة مكة المكرمة,Jeddah,Residential,91,88483282.0,1781.867286,قطعة أرض-سكنى
2021Q4,2021,4,منطقة مكة المكرمة,Jeddah,Residential,139,117145151.0,1120.826977,قطعة أرض-سكنى
2021Q1,2021,1,منطقة مكة المكرمة,Jeddah,Residential,218,122010992.56,704.692634,قطعة أرض-سكنى
2019Q2,2019,2,منطقة مكة المكرمة,Jeddah,Residential,2,400000.0,,قطعة أرض-سكنى
2018Q3,2018,3,منطقة مكة المكرمة,Jeddah,Residential,3,212660.0,,قطعة أرض-سكنى
2023Q1,2023,1,منطقة مكة المكرمة,Jeddah,Residential,35,96682784.35,7260.494398,قطعة أرض-سكنى
2023Q3,2023,3,منطقة مكة المكرمة,Jeddah,Residential,3,4384728.0,,قطعة أرض-سكنى
2022Q4,2022,4,منطقة مكة المكرمة,Jeddah,Residential,3,3726248.5,,قطعة أرض-سكنى
2020Q2,2020,2,منطقة مكة المكرمة,Jeddah,Residential,91,35326320.22,653.356874,قطعة أرض-سكنى
2019Q3,2019,3,منطقة مكة المكرمة,Jeddah,Residential,278,104819765.23,607.217283,قطعة أرض-سكنى
2018Q4,2018,4,منطقة مكة المكرمة,Jeddah,Residential,175,51855323.11,464.03622,قطعة أرض-سكنى
2018Q1,2018,1,منطقة مكة المكرمة,Jeddah,Residential,97,32758774.76,465.933271,قطعة أرض-سكنى
2018Q4,2018,4,منطقة مكة المكرمة,Jeddah,Commercial,6,5037283.0,899.958141,قطعة أرض-تجارى
2018Q1,2018,1,منطقة مكة المكرمة,Jeddah,Commercial,11,8081750.0,981.141114,قطعة أرض-تجارى
2019Q2,2019,2,منطقة مكة المكرمة,Jeddah,Residential,153,51521180.46,567.230101,قطعة أرض-سكنى
2018Q3,2018,3,منطقة مكة المكرمة,Jeddah,Residential,96,25874764.54,448.072628,قطعة أرض-سكنى
2021Q2,2021,2,منطقة مكة المكرمة,Jeddah,Residential,118,54497112.99,734.054755,قطعة أرض-سكنى
2020Q3,2020,3,منطقة مكة المكرمة,Jeddah,Residential,223,81829789.28,560.654834,قطعة أرض-سكنى
2019Q4,2019,4,منطقة مكة المكرمة,Jeddah,Residential,216,81166174.03,671.407786,قطعة أرض-سكنى
2019Q1,2019,1,منطقة مكة المكرمة,Jeddah,Residential,226,73148232.47,509.556477,قطعة أرض-سكنى
2021Q2,2021,2,منطقة مكة المكرمة,Jeddah,Residential,1,1000000.0,,قطعة أرض-سكنى
2020Q3,2020,3,منطقة مكة المكرمة,Jeddah,Residential,1,200000.0,,قطعة أرض-سكنى
2019Q4,2019,4,منطقة مكة المكرمة,Jeddah,Residential,1,300000.0,,قطعة أرض-سكنى
2019Q1,2019,1,منطقة المدينة المنورة,Madinah,Residential,1,550000.0,,قطعة أرض-سكنى
2019Q3,2019,3,منطقة المدينة المنورة,Madinah,Residential,2,900000.0,,قطعة أرض-سكنى
2018Q4,2018,4,منطقة المدينة المنورة,Madinah,Residential,1,800000.0,,قطعة أرض-سكنى
2022Q2,2022,2,منطقة المدينة المنورة,Madinah,Residential,4,1315000.0,,قطعة أرض-سكنى
2020Q2,2020,2,منطقة المدينة المنورة,Madinah,Residential,1,1020000.0,,قطعة أرض-سكنى
2023Q2,2023,2,منطقة المدينة المنورة,Madinah,Residential,3,3645000.0,,قطعة أرض-سكنى
2019Q1,2019,1,منطقة مكة المكرمة,Jeddah,Residential,2,285000.0,,قطعة أرض-سكنى
2023Q2,2023,2,منطقة مكة المكرمة,Jeddah,Residential,43,28534206.12,1133.667752,قطعة أرض-سكنى
2022Q3,2022,3,منطقة مكة المكرمة,Jeddah,Residential,81,65039805.67,1229.007833,قطعة أرض-سكنى
2021Q4,2021,4,منطقة مكة المكرمة,Jeddah,Residential,172,87987734.87,865.043679,قطعة أرض-سكنى
2021Q1,2021,1,منطقة مكة المكرمة,Jeddah,Residential,306,147225052.33,719.312851,قطعة أرض-سكنى
2022Q4,2022,4,منطقة مكة المكرمة,Jeddah,Commercial,20,23805420.0,2200.280008,قطعة أرض-تجارى
2019Q1,2019,1,منطقة مكة المكرمة,Jeddah,Commercial,29,16366000.0,611.086965,قطعة أرض-تجارى
2022Q1,2022,1,منطقة مكة المكرمة,Jeddah,Commercial,74,61596723.0,1003.051074,قطعة أرض-تجارى
2023Q2,2023,2,منطقة مكة المكرمة,Jeddah,Commercial,1,400000.0,,قطعة أرض-تجارى
2022Q3,2022,3,منطقة مكة المكرمة,Jeddah,Commercial,1,316000.0,,قطعة أرض-تجارى
2023Q3,2023,3,منطقة مكة المكرمة,Jeddah,Residential,11,14578322.0,6371.294727,قطعة أرض-سكنى
2022Q4,2022,4,منطقة مكة المكرمة,Jeddah,Residential,7,14850400.0,5072.246929,قطعة أرض-سكنى
2022Q1,2022,1,منطقة مكة المكرمة,Jeddah,Residential,3,18992715.0,,قطعة أرض-سكنى
2018Q3,2018,3,منطقة مكة المكرمة,Jeddah,Residential,2,630000.0,,قطعة أرض-سكنى
2020Q4,2020,4,منطقة مكة المكرمة,Jeddah,Residential,2,350000.0,,قطعة أرض-سكنى
2023Q1,2023,1,منطقة مكة المكرمة,Jeddah,Residential,55,34204743.66,1140.73527,قطعة أرض-سكنى
2023Q3,2023,3,منطقة مكة المكرمة,Jeddah,Residential,43,43785784.0,1753.194445,قطعة أرض-سكنى
2022Q4,2022,4,منطقة مكة المكرمة,Jeddah,Residential,65,74186743.0,2062.418412,قطعة أرض-سكنى
2022Q2,2022,2,منطقة الرياض,Riyadh,Residential,9,3002300.0,1232.088799,قطعة أرض-سكنى
2021Q3,2021,3,منطقة الرياض,Riyadh,Residential,7,2111205.0,1638.747268,قطعة أرض-سكنى
2020Q4,2020,4,منطقة الرياض,Riyadh,Residential,9,1460000.0,925.16549,قطعة أرض-سكنى
2020Q1,2020,1,منطقة الرياض,Riyadh,Residential,15,2683210.85,1070.422505,قطعة أرض-سكنى
2019Q2,2019,2,منطقة الرياض,Riyadh,Residential,3,539400.0,,قطعة أرض-سكنى
2018Q3,2018,3,منطقة الرياض,Riyadh,Residential,7,1525000.0,1300.410491,قطعة أرض-سكنى
2023Q1,2023,1,منطقة الرياض,Riyadh,Residential,12,3848245.0,1501.861409,قطعة أرض-سكنى
2019Q2,2019,2,منطقة الرياض,Riyadh,Residential,10,45868489.0,4161.109846,قطعة أرض-سكنى
2022Q2,2022,2,منطقة الرياض,Riyadh,Residential,8,85057127.0,5408.250444,قطعة أرض-سكنى
2018Q3,2018,3,منطقة الرياض,Riyadh,Residential,1,1850000.0,,قطعة أرض-سكنى
2022Q1,2022,1,منطقة مكة المكرمة,Jeddah,Residential,308,241139938.0,1037.735854,قطعة أرض-سكنى
2023Q2,2023,2,منطقة مكة المكرمة,Jeddah,Residential,2,580000.0,,قطعة أرض-سكنى
2022Q3,2022,3,منطقة مكة المكرمة,Jeddah,Residential,3,978000.0,,قطعة أرض-سكنى
2020Q1,2020,1,منطقة مكة المكرمة,Jeddah,Residential,1,750000.0,,قطعة أرض-سكنى
2022Q2,2022,2,منطقة المدينة المنورة,Madinah,Commercial,7,39580880.0,3840.459855,قطعة أرض-تجارى
2021Q3,2021,3,منطقة المدينة المنورة,Madinah,Commercial,1,2000000.0,,قطعة أرض-تجارى
2020Q1,2020,1,منطقة المدينة المنورة,Madinah,Commercial,1,1500000.0,,قطعة أرض-تجارى
2023Q2,2023,2,منطقة المدينة المنورة,Madinah,Residential,1,260000.0,,قطعة أرض-سكنى
2022Q3,2022,3,منطقة المدينة المنورة,Madinah,Residential,2,592000.0,,قطعة أرض-سكنى
2021Q3,2021,3,منطقة الرياض,Riyadh,Residential,7,15162313.48,3952.241836,قطعة أرض-سكنى
2020Q4,2020,4,منطقة الرياض,Riyadh,Residential,9,24995652.0,4238.99371,قطعة أرض-سكنى
2020Q1,2020,1,منطقة الرياض,Riyadh,Residential,4,14700000.0,,قطعة أرض-سكنى
2023Q1,2023,1,منطقة الرياض,Riyadh,Residential,7,4430695.0,1436.4125,قطعة أرض-سكنى
2018Q2,2018,2,منطقة الرياض,Riyadh,Residential,3,970000.0,,قطعة أرض-سكنى
2021Q2,2021,2,منطقة الرياض,Riyadh,Residential,8,2473000.0,1214.777708,قطعة أرض-سكنى
2020Q3,2020,3,منطقة الرياض,Riyadh,Residential,6,1220000.0,1075.042158,قطعة أرض-سكنى
2023Q3,2023,3,منطقة مكة المكرمة,Jeddah,Residential,3,3400000.0,,قطعة أرض-سكنى
2022Q4,2022,4,منطقة مكة المكرمة,Jeddah,Residential,2,9500000.0,,قطعة أرض-سكنى
2022Q1,2022,1,منطقة مكة المكرمة,Jeddah,Residential,10,29614640.0,2501.302773,قطعة أرض-سكنى
2022Q2,2022,2,منطقة المدينة المنورة,Madinah,Residential,2,10600000.0,,قطعة أرض-سكنى
2023Q1,2023,1,منطقة المدينة المنورة,Madinah,Residential,2,6309419.0,,قطعة أرض-سكنى
2020Q2,2020,2,منطقة مكة المكرمة,Jeddah,Residential,5,12565000.0,,قطعة أرض-سكنى
2023Q2,2023,2,منطقة مكة المكرمة,Jeddah,Residential,26,83159743.86,6919.257364,قطعة أرض-سكنى
2019Q3,2019,3,منطقة مكة المكرمة,Jeddah,Residential,3,6155000.0,,قطعة أرض-سكنى
2022Q3,2022,3,منطقة مكة المكرمة,Jeddah,Residential,4,422648.0,,قطعة أرض-سكنى
2018Q4,2018,4,منطقة مكة المكرمة,Jeddah,Residential,2,38885852.25,,قطعة أرض-سكنى
2021Q4,2021,4,منطقة مكة المكرمة,Jeddah,Residential,2,550000.0,,قطعة أرض-سكنى
2018Q1,2018,1,منطقة مكة المكرمة,Jeddah,Residential,1,1000000.0,,قطعة أرض-سكنى
2021Q1,2021,1,منطقة مكة المكرمة,Jeddah,Residential,2,800300.0,,قطعة أرض-سكنى
2020Q2,2020,2,منطقة مكة المكرمة,Jeddah,Residential,1,1200000.0,,قطعة أرض-سكنى
2023Q2,2023,2,منطقة مكة المكرمة,Jeddah,Residential,14,19348524.25,6278.848063,قطعة أرض-سكنى
2019Q3,2019,3,منطقة مكة المكرمة,Jeddah,Residential,1,500000.0,,قطعة أرض-سكنى
2018Q4,2018,4,منطقة مكة المكرمة,Jeddah,Residential,4,1050000.0,,قطعة أرض-سكنى
2018Q1,2018,1,منطقة مكة المكرمة,Jeddah,Residential,2,1585000.0,,قطعة أرض-سكنى
2022Q2,2022,2,منطقة مكة المكرمة,Jeddah,Residential,61,64246393.66,1416.583583,قطعة أرض-سكنى
2021Q3,2021,3,منطقة مكة المكرمة,Jeddah,Residential,41,38289687.0,1123.146882,قطعة أرض-سكنى
2020Q4,2020,4,منطقة مكة المكرمة,Jeddah,Residential,121,84719130.62,796.705753,قطعة أرض-سكنى
2020Q1,2020,1,منطقة مكة المكرمة,Jeddah,Residential,52,30543617.52,834.795748,قطعة أرض-سكنى
2020Q2,2020,2,منطقة مكة المكرمة,Jeddah,Residential,14,31439350.1,3399.077266,قطعة أرض-سكنى
